project_id,load_area,technology,plant_name,eia_id,capacity_mw,heat_rate,cogen_thermal_demand_mmbtus_per_mwh,start_year,forced_retirement_year,overnight_cost,connect_cost_per_mw,fixed_o_m,variable_o_m
5000619,UT_N,Hydro_NonPumped_EP,Cutler,3646,30,0,0,1927,9999,3657690,66905.85,15240.375,6.096149917
5000620,UT_N,Hydro_NonPumped_EP,Deer_Creek,6404,4.8,0,0,1958,9999,3657690,66905.85,15240.375,6.096149917
5000621,UT_N,Hydro_NonPumped_EP,Echo_Dam,4263,4.4,0,0,1987,9999,3657690,66905.85,15240.375,6.096149917
5000622,UT_N,Hydro_NonPumped_EP,Flaming_Gorge,6405,101.2,0,0,1963,9999,3657690,66905.85,15240.375,6.096149917
5000623,UT_N,Hydro_NonPumped_EP,Flaming_Gorge,6405,50.6,0,0,1964,9999,3657690,66905.85,15240.375,6.096149917
5000624,UT_N,Hydro_NonPumped_EP,Gateway,3697,4,0,0,1958,9999,3657690,66905.85,15240.375,6.096149917
5000625,UT_N,Hydro_NonPumped_EP,Granite,3651,2,0,0,1900,9999,3657690,66905.85,15240.375,6.096149917
5000626,UT_N,Hydro_NonPumped_EP,Hydro_II,7034,6.6,0,0,1986,9999,3657690,66905.85,15240.375,6.096149917
5000627,UT_N,Hydro_NonPumped_EP,Hydro_III,3675,0.1,0,0,1992,9999,3657690,66905.85,15240.375,6.096149917
5000628,UT_N,Hydro_NonPumped_EP,Hydro_III,3675,1.4,0,0,1925,9999,3657690,66905.85,15240.375,6.096149917
5000629,UT_N,Hydro_NonPumped_EP,Lake_Creek,159,1.5,0,0,1981,9999,3657690,66905.85,15240.375,6.096149917
5000630,UT_N,Hydro_NonPumped_EP,Little_Cottonwood,6537,4.8,0,0,1983,9999,3657690,66905.85,15240.375,6.096149917
5000631,UT_N,Hydro_NonPumped_EP,Olmstead,3655,4.8,0,0,1910,9999,3657690,66905.85,15240.375,6.096149917
5000632,UT_N,Hydro_NonPumped_EP,Olmstead,3655,5.5,0,0,1922,9999,3657690,66905.85,15240.375,6.096149917
5000633,UT_N,Hydro_NonPumped_EP,Pine_View_Dam,7132,1.8,0,0,1991,9999,3657690,66905.85,15240.375,6.096149917
5000634,UT_N,Hydro_NonPumped_EP,Pioneer,3656,5,0,0,1910,9999,3657690,66905.85,15240.375,6.096149917
5000635,UT_N,Hydro_NonPumped_EP,Snake_Creek,3658,1.2,0,0,1910,9999,3657690,66905.85,15240.375,6.096149917
5000636,UT_N,Hydro_NonPumped_EP,Spanish_Fork,3691,3.4,0,0,1983,9999,3657690,66905.85,15240.375,6.096149917
5000637,UT_N,Hydro_NonPumped_EP,Spanish_Fork,3691,0.2,0,0,1937,9999,3657690,66905.85,15240.375,6.096149917
5000638,UT_N,Hydro_NonPumped_EP,Stairs,3659,1,0,0,1912,9999,3657690,66905.85,15240.375,6.096149917
5000639,UT_N,Hydro_NonPumped_EP,Uintah,3704,0.6,0,0,1920,9999,3657690,66905.85,15240.375,6.096149917
5000640,UT_N,Hydro_NonPumped_EP,Uintah,3704,0.6,0,0,1940,9999,3657690,66905.85,15240.375,6.096149917
5000641,UT_N,Hydro_NonPumped_EP,Wanship,3698,1.9,0,0,1958,9999,3657690,66905.85,15240.375,6.096149917
5000642,UT_N,Hydro_NonPumped_EP,Weber,3661,3.8,0,0,1911,9999,3657690,66905.85,15240.375,6.096149917
5000643,UT_S,Hydro_NonPumped_EP,Boulder,3699,1.4,0,0,1961,9999,3657690,66905.85,15240.375,6.096149917
5000644,UT_S,Hydro_NonPumped_EP,Boulder,3699,2.8,0,0,1958,9999,3657690,66905.85,15240.375,6.096149917
5000645,UT_S,Hydro_NonPumped_EP,Hydro_Plant_No_3,925,2.8,0,0,1984,9999,3657690,66905.85,15240.375,6.096149917
5000646,UT_S,Hydro_NonPumped_EP,Manti_Lower,1020,1.2,0,0,1989,9999,3657690,66905.85,15240.375,6.096149917
5000647,UT_S,Hydro_NonPumped_EP,Manti_Upper,3676,1,0,0,1988,9999,3657690,66905.85,15240.375,6.096149917
5000648,UT_S,Hydro_NonPumped_EP,Manti_Upper,3676,0.6,0,0,1939,9999,3657690,66905.85,15240.375,6.096149917
5000649,UT_S,Hydro_NonPumped_EP,Quail_Creek_Hydro_Plant_#1,52039,2.3,0,0,1985,9999,3657690,66905.85,15240.375,6.096149917
5000650,UT_S,Hydro_NonPumped_EP,Unit_4,7015,1.5,0,0,1993,9999,3657690,66905.85,15240.375,6.096149917
5000651,UT_S,Hydro_NonPumped_EP,Upper_Beaver,3643,2.5,0,0,1907,9999,3657690,66905.85,15240.375,6.096149917
5000652,WA_ID_AVA,Hydro_NonPumped_EP,Albeni_Falls,851,42,0,0,1955,9999,3696192,67610.225,15400.8,6.160319916
5000653,WA_ID_AVA,Hydro_NonPumped_EP,Boundary,6433,200,0,0,1986,9999,3696192,67610.225,15400.8,6.160319916
5000654,WA_ID_AVA,Hydro_NonPumped_EP,Boundary,6433,200,0,0,1985,9999,3696192,67610.225,15400.8,6.160319916
5000655,WA_ID_AVA,Hydro_NonPumped_EP,Boundary,6433,639.8,0,0,1967,9999,3696192,67610.225,15400.8,6.160319916
5000656,WA_ID_AVA,Hydro_NonPumped_EP,Box_Canyon,3891,60,0,0,1955,9999,3696192,67610.225,15400.8,6.160319916
5000657,WA_ID_AVA,Hydro_NonPumped_EP,Cabinet_Gorge,833,132.6,0,0,1953,9999,3696192,67610.225,15400.8,6.160319916
5000658,WA_ID_AVA,Hydro_NonPumped_EP,Cabinet_Gorge,833,132.6,0,0,1952,9999,3696192,67610.225,15400.8,6.160319916
5000659,WA_ID_AVA,Hydro_NonPumped_EP,Dworshak,840,180,0,0,1975,9999,3696192,67610.225,15400.8,6.160319916
5000660,WA_ID_AVA,Hydro_NonPumped_EP,Dworshak,840,220,0,0,1974,9999,3696192,67610.225,15400.8,6.160319916
5000661,WA_ID_AVA,Hydro_NonPumped_EP,Ford_Hydro_LP,54674,1.2,0,0,1988,9999,3696192,67610.225,15400.8,6.160319916
5000662,WA_ID_AVA,Hydro_NonPumped_EP,Little_Falls,3866,8,0,0,1911,9999,3696192,67610.225,15400.8,6.160319916
5000663,WA_ID_AVA,Hydro_NonPumped_EP,Little_Falls,3866,24,0,0,1910,9999,3696192,67610.225,15400.8,6.160319916
5000664,WA_ID_AVA,Hydro_NonPumped_EP,Little_Goose,3926,270,0,0,1970,9999,3696192,67610.225,15400.8,6.160319916
5000665,WA_ID_AVA,Hydro_NonPumped_EP,Little_Goose,3926,405,0,0,1978,9999,3696192,67610.225,15400.8,6.160319916
5000666,WA_ID_AVA,Hydro_NonPumped_EP,Little_Goose,3926,135,0,0,1971,9999,3696192,67610.225,15400.8,6.160319916
5000667,WA_ID_AVA,Hydro_NonPumped_EP,Long_Lake,3867,35,0,0,1915,9999,3696192,67610.225,15400.8,6.160319916
5000668,WA_ID_AVA,Hydro_NonPumped_EP,Long_Lake,3867,17.5,0,0,1919,9999,3696192,67610.225,15400.8,6.160319916
5000669,WA_ID_AVA,Hydro_NonPumped_EP,Long_Lake,3867,17.5,0,0,1924,9999,3696192,67610.225,15400.8,6.160319916
5000670,WA_ID_AVA,Hydro_NonPumped_EP,Lower_Granite,6175,405,0,0,1975,9999,3696192,67610.225,15400.8,6.160319916
5000671,WA_ID_AVA,Hydro_NonPumped_EP,Lower_Granite,6175,405,0,0,1978,9999,3696192,67610.225,15400.8,6.160319916
5000672,WA_ID_AVA,Hydro_NonPumped_EP,Meyers_Falls,3868,1.2,0,0,1915,9999,3696192,67610.225,15400.8,6.160319916
5000673,WA_ID_AVA,Hydro_NonPumped_EP,Monroe_Street,9095,14.8,0,0,1992,9999,3696192,67610.225,15400.8,6.160319916
5000674,WA_ID_AVA,Hydro_NonPumped_EP,Moyie_Springs,6506,0.4,0,0,1921,9999,3696192,67610.225,15400.8,6.160319916
5000675,WA_ID_AVA,Hydro_NonPumped_EP,Moyie_Springs,6506,1,0,0,1941,9999,3696192,67610.225,15400.8,6.160319916
5000676,WA_ID_AVA,Hydro_NonPumped_EP,Moyie_Springs,6506,1,0,0,1950,9999,3696192,67610.225,15400.8,6.160319916
5000677,WA_ID_AVA,Hydro_NonPumped_EP,Moyie_Springs,6506,1.5,0,0,1982,9999,3696192,67610.225,15400.8,6.160319916
5000678,WA_ID_AVA,Hydro_NonPumped_EP,Nine_Mile,3869,20,0,0,1994,9999,3696192,67610.225,15400.8,6.160319916
5000679,WA_ID_AVA,Hydro_NonPumped_EP,Nine_Mile,3869,3.1,0,0,1908,9999,3696192,67610.225,15400.8,6.160319916
5000680,WA_ID_AVA,Hydro_NonPumped_EP,Post_Falls,835,2.2,0,0,1907,9999,3696192,67610.225,15400.8,6.160319916
5000681,WA_ID_AVA,Hydro_NonPumped_EP,Post_Falls,835,3.5,0,0,1980,9999,3696192,67610.225,15400.8,6.160319916
5000682,WA_ID_AVA,Hydro_NonPumped_EP,Post_Falls,835,2.2,0,0,1908,9999,3696192,67610.225,15400.8,6.160319916
5000683,WA_ID_AVA,Hydro_NonPumped_EP,Post_Falls,835,6.6,0,0,1906,9999,3696192,67610.225,15400.8,6.160319916
5000684,WA_ID_AVA,Hydro_NonPumped_EP,Sheep_Creek_Hydro,50091,1.6,0,0,1986,9999,3696192,67610.225,15400.8,6.160319916
5000685,WA_ID_AVA,Hydro_NonPumped_EP,Smith_Falls_Hydro_Project,54249,36,0,0,1990,9999,3696192,67610.225,15400.8,6.160319916
5000686,WA_ID_AVA,Hydro_NonPumped_EP,Smith_Falls_Hydro_Project,54249,2.1,0,0,1989,9999,3696192,67610.225,15400.8,6.160319916
5000687,WA_ID_AVA,Hydro_NonPumped_EP,Upper_Falls,9096,10,0,0,1922,9999,3696192,67610.225,15400.8,6.160319916
5000688,WA_ID_AVA,Hydro_NonPumped_EP,Upriver_Dam_Hydro_Plant,50380,11.6,0,0,1984,9999,3696192,67610.225,15400.8,6.160319916
5000689,WA_ID_AVA,Hydro_NonPumped_EP,Upriver_Dam_Hydro_Plant,50380,6,0,0,1936,9999,3696192,67610.225,15400.8,6.160319916
5000690,WA_N_CEN,Hydro_NonPumped_EP,Chelan,6424,29.6,0,0,1927,9999,4042710,73948.68,16844.625,6.737849908
5000691,WA_N_CEN,Hydro_NonPumped_EP,Chelan,6424,29.6,0,0,1928,9999,4042710,73948.68,16844.625,6.737849908
5000692,WA_N_CEN,Hydro_NonPumped_EP,Chief_Joseph,3921,380,0,0,1978,9999,4042710,73948.68,16844.625,6.737849908
5000693,WA_N_CEN,Hydro_NonPumped_EP,Chief_Joseph,3921,441,0,0,1957,9999,4042710,73948.68,16844.625,6.737849908
5000694,WA_N_CEN,Hydro_NonPumped_EP,Chief_Joseph,3921,285,0,0,1977,9999,4042710,73948.68,16844.625,6.737849908
5000695,WA_N_CEN,Hydro_NonPumped_EP,Chief_Joseph,3921,264.6,0,0,1956,9999,4042710,73948.68,16844.625,6.737849908
5000696,WA_N_CEN,Hydro_NonPumped_EP,Chief_Joseph,3921,352.8,0,0,1958,9999,4042710,73948.68,16844.625,6.737849908
5000697,WA_N_CEN,Hydro_NonPumped_EP,Chief_Joseph,3921,380,0,0,1979,9999,4042710,73948.68,16844.625,6.737849908
5000698,WA_N_CEN,Hydro_NonPumped_EP,Chief_Joseph,3921,352.8,0,0,1955,9999,4042710,73948.68,16844.625,6.737849908
5000699,WA_N_CEN,Hydro_NonPumped_EP,Grand_Coulee,6163,125,0,0,1948,9999,4042710,73948.68,16844.625,6.737849908
5000700,WA_N_CEN,Hydro_NonPumped_EP,Grand_Coulee,6163,375,0,0,1943,9999,4042710,73948.68,16844.625,6.737849908
5000701,WA_N_CEN,Hydro_NonPumped_EP,Grand_Coulee,6163,375,0,0,1949,9999,4042710,73948.68,16844.625,6.737849908
5000702,WA_N_CEN,Hydro_NonPumped_EP,Grand_Coulee,6163,805,0,0,1979,9999,4042710,73948.68,16844.625,6.737849908
5000703,WA_N_CEN,Hydro_NonPumped_EP,Grand_Coulee,6163,1200,0,0,1976,9999,4042710,73948.68,16844.625,6.737849908
5000704,WA_N_CEN,Hydro_NonPumped_EP,Grand_Coulee,6163,805,0,0,1978,9999,4042710,73948.68,16844.625,6.737849908
5000705,WA_N_CEN,Hydro_NonPumped_EP,Grand_Coulee,6163,125,0,0,1944,9999,4042710,73948.68,16844.625,6.737849908
5000706,WA_N_CEN,Hydro_NonPumped_EP,Grand_Coulee,6163,385,0,0,1951,9999,4042710,73948.68,16844.625,6.737849908
5000707,WA_N_CEN,Hydro_NonPumped_EP,Grand_Coulee,6163,145,0,0,1941,9999,4042710,73948.68,16844.625,6.737849908
5000708,WA_N_CEN,Hydro_NonPumped_EP,Grand_Coulee,6163,375,0,0,1950,9999,4042710,73948.68,16844.625,6.737849908
5000709,WA_N_CEN,Hydro_NonPumped_EP,Grand_Coulee,6163,125,0,0,1947,9999,4042710,73948.68,16844.625,6.737849908
5000710,WA_N_CEN,Hydro_NonPumped_EP,Grand_Coulee,6163,600,0,0,1975,9999,4042710,73948.68,16844.625,6.737849908
5000711,WA_N_CEN,Hydro_NonPumped_EP,Grand_Coulee,6163,250,0,0,1942,9999,4042710,73948.68,16844.625,6.737849908
5000712,WA_N_CEN,Hydro_NonPumped_EP,Grand_Coulee,6163,805,0,0,1980,9999,4042710,73948.68,16844.625,6.737849908
5000713,WA_N_CEN,Hydro_Pumped_EP,Grand_Coulee,6163,100,0,0,1973,9999,2504240,73948.68,34587.63,0
5000714,WA_N_CEN,Hydro_Pumped_EP,Grand_Coulee,6163,160.5,0,0,1983,9999,2504240,73948.68,34587.63,0
5000715,WA_N_CEN,Hydro_Pumped_EP,Grand_Coulee,6163,53.5,0,0,1984,9999,2504240,73948.68,34587.63,0
5000716,WA_N_CEN,Hydro_NonPumped_EP,Main_Canal_Headworks,56698,26.8,0,0,1987,9999,4042710,73948.68,16844.625,6.737849908
5000717,WA_N_CEN,Hydro_NonPumped_EP,PEC_Headworks,7113,6.6,0,0,1990,9999,4042710,73948.68,16844.625,6.737849908
5000718,WA_N_CEN,Hydro_NonPumped_EP,Potholes_East_Canal_66.0,56697,2.3,0,0,1985,9999,4042710,73948.68,16844.625,6.737849908
5000719,WA_N_CEN,Hydro_NonPumped_EP,Priest_Rapids,3887,192.8,0,0,1961,9999,4042710,73948.68,16844.625,6.737849908
5000720,WA_N_CEN,Hydro_NonPumped_EP,Priest_Rapids,3887,287.8,0,0,1959,9999,4042710,73948.68,16844.625,6.737849908
5000721,WA_N_CEN,Hydro_NonPumped_EP,Priest_Rapids,3887,475,0,0,1960,9999,4042710,73948.68,16844.625,6.737849908
5000722,WA_N_CEN,Hydro_NonPumped_EP,Quincy_Chute,917,9.4,0,0,1985,9999,4042710,73948.68,16844.625,6.737849908
5000723,WA_N_CEN,Hydro_NonPumped_EP,Rock_Island,6200,205.2,0,0,1978,9999,4042710,73948.68,16844.625,6.737849908
5000724,WA_N_CEN,Hydro_NonPumped_EP,Rock_Island,6200,67.5,0,0,1953,9999,4042710,73948.68,16844.625,6.737849908
5000725,WA_N_CEN,Hydro_NonPumped_EP,Rock_Island,6200,35.7,0,0,1932,9999,4042710,73948.68,16844.625,6.737849908
5000726,WA_N_CEN,Hydro_NonPumped_EP,Rock_Island,6200,42.6,0,0,1931,9999,4042710,73948.68,16844.625,6.737849908
5000727,WA_N_CEN,Hydro_NonPumped_EP,Rock_Island,6200,205.2,0,0,1979,9999,4042710,73948.68,16844.625,6.737849908
5000728,WA_N_CEN,Hydro_NonPumped_EP,Rock_Island,6200,67.5,0,0,1952,9999,4042710,73948.68,16844.625,6.737849908
5000729,WA_N_CEN,Hydro_NonPumped_EP,Rocky_Reach,3883,250.8,0,0,1973,9999,4042710,73948.68,16844.625,6.737849908
5000730,WA_N_CEN,Hydro_NonPumped_EP,Rocky_Reach,3883,250.8,0,0,1974,9999,4042710,73948.68,16844.625,6.737849908
5000731,WA_N_CEN,Hydro_NonPumped_EP,Rocky_Reach,3883,798,0,0,1961,9999,4042710,73948.68,16844.625,6.737849908
5000732,WA_N_CEN,Hydro_NonPumped_EP,Roza,6407,12.9,0,0,1958,9999,4042710,73948.68,16844.625,6.737849908
5000733,WA_N_CEN,Hydro_NonPumped_EP,Summer_Falls_Power_Plant,56695,92,0,0,1985,9999,4042710,73948.68,16844.625,6.737849908
5000734,WA_N_CEN,Hydro_NonPumped_EP,Wanapum,3888,122,0,0,2011,9999,4042710,73948.68,16844.625,6.737849908
5000735,WA_N_CEN,Hydro_NonPumped_EP,Wanapum,3888,726.6,0,0,1963,9999,4042710,73948.68,16844.625,6.737849908
5000736,WA_N_CEN,Hydro_NonPumped_EP,Wanapum,3888,103.8,0,0,1964,9999,4042710,73948.68,16844.625,6.737849908
5000737,WA_N_CEN,Hydro_NonPumped_EP,Wells,3886,541.8,0,0,1967,9999,4042710,73948.68,16844.625,6.737849908
5000738,WA_N_CEN,Hydro_NonPumped_EP,Wells,3886,154.8,0,0,1969,9999,4042710,73948.68,16844.625,6.737849908
5000739,WA_N_CEN,Hydro_NonPumped_EP,Wells,3886,77.4,0,0,1968,9999,4042710,73948.68,16844.625,6.737849908
5000740,WA_W,Hydro_NonPumped_EP,Alder,3913,25,0,0,1945,9999,4042710,73948.68,16844.625,6.737849908
5000741,WA_W,Hydro_NonPumped_EP,Alder,3913,25,0,0,1947,9999,4042710,73948.68,16844.625,6.737849908
5000742,WA_W,Hydro_NonPumped_EP,Black_Creek,54860,3.7,0,0,1994,9999,4042710,73948.68,16844.625,6.737849908
5000743,WA_W,Hydro_NonPumped_EP,Cedar_Falls,6430,10,0,0,1921,9999,4042710,73948.68,16844.625,6.737849908
5000744,WA_W,Hydro_NonPumped_EP,Cedar_Falls,6430,10,0,0,1929,9999,4042710,73948.68,16844.625,6.737849908
5000745,WA_W,Hydro_NonPumped_EP,Cowlitz_Falls,7427,70,0,0,1994,9999,4042710,73948.68,16844.625,6.737849908
5000746,WA_W,Hydro_NonPumped_EP,Cushman_1,3914,43.2,0,0,1926,9999,4042710,73948.68,16844.625,6.737849908
5000747,WA_W,Hydro_NonPumped_EP,Cushman_2,3915,27,0,0,1931,9999,4042710,73948.68,16844.625,6.737849908
5000748,WA_W,Hydro_NonPumped_EP,Cushman_2,3915,27,0,0,1930,9999,4042710,73948.68,16844.625,6.737849908
5000749,WA_W,Hydro_NonPumped_EP,Cushman_2,3915,27,0,0,1952,9999,4042710,73948.68,16844.625,6.737849908
5000750,WA_W,Hydro_NonPumped_EP,Diablo,6432,90,0,0,1937,9999,4042710,73948.68,16844.625,6.737849908
5000751,WA_W,Hydro_NonPumped_EP,Diablo,6432,92.4,0,0,1936,9999,4042710,73948.68,16844.625,6.737849908
5000752,WA_W,Hydro_NonPumped_EP,Electron,3854,7.5,0,0,1929,9999,4042710,73948.68,16844.625,6.737849908
5000753,WA_W,Hydro_NonPumped_EP,Electron,3854,15.3,0,0,1904,9999,4042710,73948.68,16844.625,6.737849908
5000754,WA_W,Hydro_NonPumped_EP,Elwha_Hydroelectric_Project,54051,6,0,0,1914,9999,4042710,73948.68,16844.625,6.737849908
5000755,WA_W,Hydro_NonPumped_EP,Elwha_Hydroelectric_Project,54051,6.6,0,0,1922,9999,4042710,73948.68,16844.625,6.737849908
5000756,WA_W,Hydro_NonPumped_EP,Glines_Hydroelectric_Project,54050,16.3,0,0,1927,9999,4042710,73948.68,16844.625,6.737849908
5000757,WA_W,Hydro_NonPumped_EP,Gorge,6431,73.6,0,0,1924,9999,4042710,73948.68,16844.625,6.737849908
5000758,WA_W,Hydro_NonPumped_EP,Gorge,6431,96.9,0,0,1951,9999,4042710,73948.68,16844.625,6.737849908
5000759,WA_W,Hydro_NonPumped_EP,Gorge,6431,36.8,0,0,1929,9999,4042710,73948.68,16844.625,6.737849908
5000760,WA_W,Hydro_NonPumped_EP,H_M_Jackson,7588,111.8,0,0,1984,9999,4042710,73948.68,16844.625,6.737849908
5000761,WA_W,Hydro_NonPumped_EP,Koma_Kulshan_Associates,54267,12,0,0,1990,9999,4042710,73948.68,16844.625,6.737849908
5000762,WA_W,Hydro_NonPumped_EP,LaGrande,3916,40,0,0,1945,9999,4042710,73948.68,16844.625,6.737849908
5000763,WA_W,Hydro_NonPumped_EP,LaGrande,3916,24,0,0,1912,9999,4042710,73948.68,16844.625,6.737849908
5000764,WA_W,Hydro_NonPumped_EP,Lower_Baker,3855,85,0,0,1960,9999,4042710,73948.68,16844.625,6.737849908
5000765,WA_W,Hydro_NonPumped_EP,Mayfield,3917,40.5,0,0,1983,9999,4042710,73948.68,16844.625,6.737849908
5000766,WA_W,Hydro_NonPumped_EP,Mayfield,3917,121.5,0,0,1963,9999,4042710,73948.68,16844.625,6.737849908
5000767,WA_W,Hydro_NonPumped_EP,Merwin,3847,45,0,0,1958,9999,4042710,73948.68,16844.625,6.737849908
5000768,WA_W,Hydro_NonPumped_EP,Merwin,3847,45,0,0,1932,9999,4042710,73948.68,16844.625,6.737849908
5000769,WA_W,Hydro_NonPumped_EP,Merwin,3847,1,0,0,1931,9999,4042710,73948.68,16844.625,6.737849908
5000770,WA_W,Hydro_NonPumped_EP,Merwin,3847,45,0,0,1949,9999,4042710,73948.68,16844.625,6.737849908
5000771,WA_W,Hydro_NonPumped_EP,Mossyrock,3918,300,0,0,1968,9999,4042710,73948.68,16844.625,6.737849908
5000772,WA_W,Hydro_NonPumped_EP,Newhalem,9842,2.3,0,0,1970,9999,4042710,73948.68,16844.625,6.737849908
5000773,WA_W,Hydro_NonPumped_EP,Packwood,3929,27.5,0,0,1964,9999,4042710,73948.68,16844.625,6.737849908
5000774,WA_W,Hydro_NonPumped_EP,Port_Townsend_Paper,50544,0.4,0,0,1982,9999,4042710,73948.68,16844.625,6.737849908
5000775,WA_W,Hydro_NonPumped_EP,Rocky_Brook_Hydroelectric,50228,1.6,0,0,1985,9999,4042710,73948.68,16844.625,6.737849908
5000776,WA_W,Hydro_NonPumped_EP,Ross,6202,112.5,0,0,1956,9999,4042710,73948.68,16844.625,6.737849908
5000777,WA_W,Hydro_NonPumped_EP,Ross,6202,112.5,0,0,1953,9999,4042710,73948.68,16844.625,6.737849908
5000778,WA_W,Hydro_NonPumped_EP,Ross,6202,112.5,0,0,1952,9999,4042710,73948.68,16844.625,6.737849908
5000779,WA_W,Hydro_NonPumped_EP,Ross,6202,112.5,0,0,1954,9999,4042710,73948.68,16844.625,6.737849908
5000780,WA_W,Hydro_NonPumped_EP,Skookumchuck,7259,1,0,0,1990,9999,4042710,73948.68,16844.625,6.737849908
5000781,WA_W,Hydro_NonPumped_EP,South_Fork_Tolt,622,16.8,0,0,1995,9999,4042710,73948.68,16844.625,6.737849908
5000782,WA_W,Hydro_NonPumped_EP,Swift_1,3850,240,0,0,1958,9999,4042710,73948.68,16844.625,6.737849908
5000783,WA_W,Hydro_NonPumped_EP,Twin_Falls_Hydro,50827,24,0,0,1989,9999,4042710,73948.68,16844.625,6.737849908
5000784,WA_W,Hydro_NonPumped_EP,Upper_Baker,3861,104.8,0,0,1959,9999,4042710,73948.68,16844.625,6.737849908
5000785,WA_W,Hydro_NonPumped_EP,Weeks_Falls,54387,4.3,0,0,1990,9999,4042710,73948.68,16844.625,6.737849908
5000786,WA_W,Hydro_NonPumped_EP,Wynoochee,7127,12.8,0,0,1994,9999,4042710,73948.68,16844.625,6.737849908
5000787,WA_W,Hydro_NonPumped_EP,Yale,3852,134,0,0,1953,9999,4042710,73948.68,16844.625,6.737849908
5000788,WA_W,Hydro_NonPumped_EP,Yelm,3878,6,0,0,1930,9999,4042710,73948.68,16844.625,6.737849908
5000789,WA_W,Hydro_NonPumped_EP,Yelm,3878,6,0,0,1955,9999,4042710,73948.68,16844.625,6.737849908
5000790,WA_W,Hydro_NonPumped_EP,Youngs_Creek_Hydroelectric_Project,57763,7.5,0,0,2011,9999,4042710,73948.68,16844.625,6.737849908
5000791,WY_NW,Hydro_NonPumped_EP,Boysen,505,15,0,0,1952,9999,3773196,69018.745,15721.65,6.288659914
5000792,WY_NW,Hydro_NonPumped_EP,Buffalo_Bill,7317,18,0,0,1992,9999,3773196,69018.745,15721.65,6.288659914
5000793,WY_NW,Hydro_NonPumped_EP,Garland_Canal_Power_Plant,57551,2.9,0,0,1983,9999,3773196,69018.745,15721.65,6.288659914
5000794,WY_NW,Hydro_NonPumped_EP,Heart_Mountain,6408,5,0,0,1948,9999,3773196,69018.745,15721.65,6.288659914
5000795,WY_NW,Hydro_NonPumped_EP,Shoshone,4183,3,0,0,1922,9999,3773196,69018.745,15721.65,6.288659914
5000796,WY_NW,Hydro_NonPumped_EP,Spirit_Mountain,7541,4.5,0,0,1994,9999,3773196,69018.745,15721.65,6.288659914
5000797,WY_SE,Hydro_NonPumped_EP,Alcova,6409,41.4,0,0,1955,9999,3773196,69018.745,15721.65,6.288659914
5000798,WY_SE,Hydro_NonPumped_EP,Fremont_Canyon,4176,33.4,0,0,1961,9999,3773196,69018.745,15721.65,6.288659914
5000799,WY_SE,Hydro_NonPumped_EP,Fremont_Canyon,4176,33.4,0,0,1960,9999,3773196,69018.745,15721.65,6.288659914
5000800,WY_SE,Hydro_NonPumped_EP,Glendo,4177,19,0,0,1958,9999,3773196,69018.745,15721.65,6.288659914
5000801,WY_SE,Hydro_NonPumped_EP,Glendo,4177,19,0,0,1959,9999,3773196,69018.745,15721.65,6.288659914
5000802,WY_SE,Hydro_NonPumped_EP,Guernsey,4178,3.2,0,0,1927,9999,3773196,69018.745,15721.65,6.288659914
5000803,WY_SE,Hydro_NonPumped_EP,Guernsey,4178,3.2,0,0,1928,9999,3773196,69018.745,15721.65,6.288659914
5000804,WY_SE,Hydro_NonPumped_EP,Kortes,4180,24,0,0,1950,9999,3773196,69018.745,15721.65,6.288659914
5000805,WY_SE,Hydro_NonPumped_EP,Kortes,4180,12,0,0,1951,9999,3773196,69018.745,15721.65,6.288659914
5000806,WY_SE,Hydro_NonPumped_EP,Seminoe,4182,51.6,0,0,1939,9999,3773196,69018.745,15721.65,6.288659914
5000807,WY_SW,Hydro_NonPumped_EP,Fontenelle,4185,10,0,0,1968,9999,3657690,66905.85,15240.375,6.096149917
5000808,CAN_ALB,Hydro_NonPumped_EP,Barrier,613822,11.3,0,0,1947,9999,4042710,73948.68,16844.625,6.737849908
5000809,CAN_ALB,Hydro_NonPumped_EP,Bearspaw,613818,16,0,0,1954,9999,4042710,73948.68,16844.625,6.737849908
5000810,CAN_ALB,Hydro_NonPumped_EP,Belly_River_CHD,914758,3,0,0,1991,9999,4042710,73948.68,16844.625,6.737849908
5000811,CAN_ALB,Hydro_NonPumped_EP,Bighorn,608268,120,0,0,1972,9999,4042710,73948.68,16844.625,6.737849908
5000812,CAN_ALB,Hydro_NonPumped_EP,Brazeau,608273,200,0,0,1967,9999,4042710,73948.68,16844.625,6.737849908
5000813,CAN_ALB,Hydro_NonPumped_EP,Brazeau,608273,162,0,0,1965,9999,4042710,73948.68,16844.625,6.737849908
5000814,CAN_ALB,Hydro_NonPumped_EP,Cascade_AB,613814,34,0,0,1942,9999,4042710,73948.68,16844.625,6.737849908
5000815,CAN_ALB,Hydro_NonPumped_EP,Chin_Chute,608330,11,0,0,1957,9999,4042710,73948.68,16844.625,6.737849908
5000816,CAN_ALB,Hydro_NonPumped_EP,Dickson_Dam,608403,16.8,0,0,1992,9999,4042710,73948.68,16844.625,6.737849908
5000817,CAN_ALB,Hydro_NonPumped_EP,Ghost,613812,59,0,0,1954,9999,4042710,73948.68,16844.625,6.737849908
5000818,CAN_ALB,Hydro_NonPumped_EP,Horseshoe,613801,18,0,0,1911,9999,4042710,73948.68,16844.625,6.737849908
5000819,CAN_ALB,Hydro_NonPumped_EP,Interlakes,613797,5,0,0,1955,9999,4042710,73948.68,16844.625,6.737849908
